"","Mcav_na_K11_na_exp_na_salmon","Mcav_na_K12_na_control_na_salmon","Mcav_na_K13_na_exp_na_salmon","Mcav_na_K14_na_control_na_salmon","Mcav_na_K15_na_exp_na_salmon","Mcav_na_K16_na_control_na_salmon","Mcav_na_K17_na_D1_na_salmon","Mcav_na_K18_na_D1_na_salmon","Mcav_na_K19_na_D1_na_salmon","Mcav_na_K22_na_D1control_na_salmon","Mcav_na_K23_na_D1_na_salmon","Mcav_na_K25_na_D1_na_salmon","Mcav_na_K27_na_D4control_na_salmon","Mcav_na_K29_na_D1_na_salmon","Mcav_na_K31_na_D1_na_salmon","Mcav_na_K33_na_D1control_na_salmon","Mcav_na_K34_na_D1control_na_salmon","Mcav_na_K36_na_D1_na_salmon","Mcav_na_K38_na_D2control_na_salmon","Mcav_na_K39_na_D2control_na_salmon","Mcav_na_K40_na_D1_na_salmon","Mcav_na_K42_na_D4control_na_salmon","Mcav_na_K43_na_D3control_na_salmon","Mcav_na_K44_na_D1_na_salmon","Mcav_na_K45_na_D1_na_salmon","Mcav_na_K47_na_D4control_na_salmon","Mcav_na_K49_na_D1_na_salmon","Mcav_na_K50_na_D1control_na_salmon","Mcav_na_K51_na_D4control_na_salmon"
"Mcavernosa20595-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20597-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20598-RA",0,30.77685,28.41491,0,15.32554,194.2716,0,93.06091,23.16508,16.3057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.5303,97.22097,0,0,0
"Mcavernosa20599-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20600-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20601-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20602-RA",0,0,1.923003,0,32.67083,0,0,0,0,28.47037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.89757,0,323.7925,0
"Mcavernosa20603-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20604-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20605-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20606-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20607-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20608-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20609-RA",0,0,19.99567,0,0,0,0,0,24.45203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20610-RA",0,5.07935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20611-RA",0,72.99134,42.88434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20612-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20614-RA",0,12.45827,0.958514,44.38221,25.59018,0,0,0,0,43.56293,0,0,0,0,33.29643,10.24313,0,0,0,0,0,0,137.1024,0,0,25.14311,0,378.2655,0
"Mcavernosa20615-RA",0,25.98934,19.99567,0,172.2846,205.0645,0,0,4.890406,28.91544,0,0,0.626221,0,0,97.34453,0,0,0,0,0,188.0987,0,0,0,74.49607,0,783.8431,0
"Mcavernosa20617-RA",0,0,0.441081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20618-RA",0,0,2.352432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20619-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20620-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20622-RA",0,2.139041,0.987441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.444386,0,0,0,0,0,0,0
"Mcavernosa20623-RA",0,6.551935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20624-RA",0,11.97206,6.908294,0,0,0,0,9.05007,8.447919,9.038554,0,0,15.14469,0,0,0,0,0,0,0,0,0,0,0,0,8.404116,0,0,0
"Mcavernosa20625-RA",15.94287,29.59313,58.10484,54.82079,62.55472,80.69744,0,76.35767,39.42519,36.87597,1.955769,390.3952,105.9315,48.04928,0,102.516,60.48503,39.65609,0,0,0,24.9229,52.10725,0.552735,0,40.92421,0,185.4554,48.66774
"Mcavernosa20627-RA",0,0,3.849435,0,125.1941,0,0,0,8.473217,3.97615,0,0,5.063348,0,0,0,0,0,0,59.74263,0,184.3495,0,0,0,0,0,0,0
"Mcavernosa20628-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20629-RA",0,13.50096,6.232418,48.09674,0,0,0,0,0,11.80222,0,0,2.927786,0,1118.577,0,68.9861,0,0,0,0,35.53222,0,0,9.237047,0,0,0,0
"Mcavernosa20630-RA",0,10.96597,1.012439,0,0,0,0,6.631626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20631-RA",0,0,0,0,0,0,0,0,1.597592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20632-RA",0,35.6765,5.947236,5.295685,0,0,0,8.989678,5.874082,2.835234,0,0,17.19272,0,3.972929,11.4073,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20633-RA",6.177082,2.598934,32.39299,0,0,0,0,78.58477,0,45.85163,0,0,0,0,0,0,0,0,0,0,0,0,0,3.640683,0,16.41954,0,0,245.3655
"Mcavernosa20634-RA",0.586339,0,0.341644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20636-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20648-RA",18.66299,137.645,44.35059,64.1741,9.056413,2.624048,36.74679,30.72627,55.53856,64.53117,233.5244,0,109.5812,16.07065,185.1719,289.3837,28.3219,15.47402,38.10863,65.08101,0,41.93928,35.88093,1.294082,0,69.5496,0,31.97553,39.38752
"Mcavernosa20650-RA",0,0,0.400581,18.54816,15.55581,0,0,13.11933,2.204357,6.413395,0,0,15.80711,0,0,0,0,0,0,0,152.5214,3.425686,0,0,0,3.883309,0,0,0
"Mcavernosa20652-RA",0,0,0,0,0,0,0,0,7.699182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20655-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20656-RA",0,0,2.086505,0,0,0,0,0,0,6.465565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20657-RA",9.569198,2.082479,48.83559,0,3.03318,0,0,54.15297,21.16041,2.581736,0,0,0,36.22763,40.0731,4.794172,0,0,0,0,0,0,0,0,5.129225,5.70123,0,0,0
"Mcavernosa20660-RA",23.06111,6.237442,1.919585,0,51.2486,0,0,25.14713,0,0.991387,0,0,0,0,0,0,0,0,0,0,0,41.03972,0,0,0,0,0,0,0
"Mcavernosa20666-RA",0,0,5.051539,0,0,0,0,0,0,15.65347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20667-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20678-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20679-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20680-RA",0,13.8442,45.89806,0,4.935343,0,0,285.4168,51.15389,12.00226,655.0168,0,0,21.89447,0,31.04355,0,0,0,0,0,0,0,15.86738,2200.922,39.09415,0,0,0
"Mcavernosa20681-RA",0.811528,6.487377,7.723313,0,0,0,0,39.23216,7.517112,2.604914,0,0,0.148088,0,0,0,0,0,0,58.70921,8.890867,5.391686,6.630941,0,0,4.314309,0,3.732131,5.719193
"Mcavernosa20682-RA",11.73235,23.69399,4.78529,31.65341,7.466288,0,0,0,0,7.767275,0,0,0,0,0,0,0,0,0,81.34,0,0,11.50371,0,0,0,0,0,0
"Mcavernosa20683-RA",54.40953,44.43774,30.77055,43.17492,0,0,0,85.50675,68.41501,41.41479,0,0,148.0542,140.5557,0,0,0,27.06751,0,4.823779,0,0,7.845469,0,0,25.5226,0,0,0
"Mcavernosa20684-RA",0,6.502755,4.202594,41.69855,0,0,0,0,0,36.58787,0,0,0,0,0,136.8713,0,0,0,0,0,0,0,0,0,2.738873,0,0,0
"Mcavernosa20685-RA",0,0,3.83576,0,0,0,0,0,0,0,3.432149,0,11.41213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20688-RA",0,3.453733,0.79717,0,0,0,0,13.05395,7.311239,0,0,0,27.71184,0,0,0,0,0,0,0,0,105.667,0,0,0,0,0,0,0
"Mcavernosa20689-RA",17.67176,22.30555,6.552549,0,0,0,0,6.131452,30.90686,42.54325,0,0,0,0,0,0,0,0,0,0,0,0,31.5043,0,0,26.68976,0,0,0
"Mcavernosa20690-RA",0,0.921608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20692-RA",540.7238,419.5312,403.8889,939.599,722.9948,194.9634,48.20647,727.4758,616.4524,320.8401,154.8133,225.9923,315.4147,107.3284,327.7195,98.91563,378.2976,653.6496,113.6205,178.6468,1149.66,188.7583,404.3792,203.6406,139.2958,337.4045,20.90097,529.6596,452.1189
"Mcavernosa20693-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20705-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20706-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20707-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20708-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20710-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20711-RA",0,0,0,0,0,0,0,0,0,0,0,0,5.035591,15.5368,0,0,0,0,0,0,0,0,0,1.251094,0,0,0,0,0
"Mcavernosa20713-RA",0,0,0.714131,0,0,0,0,0,3.929791,0,0,180.357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20714-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20715-RA",0,0,3.228001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.681512,0,0,0
"Mcavernosa20716-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20718-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20719-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20721-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20722-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20723-RA",0,0,6.48505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.39183
"Mcavernosa20724-RA",0,1.371469,0.633108,0,0,0,0,0,0,1.307898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20725-RA",0,9.942788,11.85716,0,16.70989,0,0,20.04287,21.04798,22.91462,0,0,13.29638,0,0,0,0,0,0,1.978723,0,117.7548,67.58275,0,0,18.75771,0,0,0
"Mcavernosa20726-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20727-RA",0,14.92687,9.646924,0,0,0,0,0,8.426354,6.642987,0,0,0,0,0,32.72747,0,0,0,0,0,27.49949,0,0,0,0,0,0,0
"Mcavernosa20728-RA",274.537,77.6693,1351.432,383.1154,1445.885,1425.552,67.90211,1282.648,283.3063,159.5335,2132.193,0,5.182518,207.8717,0,196.4902,0,40.03088,0,199.7525,0,23.58604,301.6748,5774.876,122.6298,47.18259,0,0,163.759
"Mcavernosa20729-RA",0,6.51362,0,0,0,0,0,0,0,4.348187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20730-RA",0.646138,67.28412,71.72089,17.43255,0,159.8473,0,44.38889,44.19781,52.30446,26.27604,0,70.92149,21.28184,6.539125,78.45478,0,21.85786,0,21.42444,83.61955,67.6125,42.76437,0,1.673973,46.15849,0,25.25792,68.92522
"Mcavernosa20731-RA",38.01281,26.65574,30.14732,14.24403,42.55784,0,0,12.08996,0,38.13026,0,0,2.3122,0,192.3509,39.44919,0,0,204.2139,0,342.7097,10.523,0,855.0937,0,21.75239,0,0,0
"Mcavernosa20732-RA",534.3261,685.1736,555.2518,436.15,758.0442,951.7704,0,733.8909,509.2489,536.6597,1309.492,13549.37,218.9186,336.2883,3030.984,293.152,0,834.6934,0,4016.334,90.88493,746.1767,41.71282,764.2425,0,295.1447,0,234.7747,385.9388
"Mcavernosa20733-RA",17.12882,6.756328,8.109164,0,0,0,0,0,2.288405,4.510208,6.697746,0,0.586065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20734-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20735-RA",0,9.378045,10.10139,0,0,0,0,1.575371,5.293991,4.7201,0,0,38.41436,9.063566,0,30.84233,0,0,0,0,0,8.22714,0,0.729839,2.138748,0,0,0,0
"Mcavernosa20736-RA",44.9104,122.0202,168.9838,266.9769,54.89999,120.0821,0,174.31,122.0342,79.71409,171.4425,0,93.3428,0,0,15.79912,58.91234,32.18749,0,71.12919,312.7279,136.5462,55.97691,0,0,138.6,17.35953,199.5368,182.8793
"Mcavernosa20737-RA",0,0,0,0,0,0,0,0,0,4.366759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20738-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20739-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20740-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20741-RA",0,17.00605,7.196262,0,0,0,0,0,0.800006,1.126234,0,0,0,0,0,1.553588,0,0,0,0,0,0,0,0,0,3.233173,0,0,0
"Mcavernosa20742-RA",0.594665,17.63898,28.41263,184.5039,95.87038,55.43404,0,10.21318,19.06729,93.9491,1.860216,0,80.08394,32.64411,0,71.5877,11.50598,0,0,0.896259,0,151.121,74.34219,0,77.03097,129.0248,3.390435,0,192.5892
"Mcavernosa20743-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20744-RA",0,6.971806,1.072793,0,0,0,0,0,15.74259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20745-RA",5.378057,24.24379,25.29304,10.36413,27.70606,2.754598,0,2.932268,16.42301,22.19522,0,0,10.09431,0,0,15.14918,0,0,0,0,0,42.11165,0,0.679232,0,28.33596,0,0,0
"Mcavernosa20746-RA",0,0.625747,0.288862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20750-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20751-RA",13.49577,74.56112,41.38073,8.953538,0.625756,0,0,31.24251,44.45506,39.81348,0,0,212.4396,82.58655,40.30275,101.9434,0,31.8082,0,1.333796,0,39.6874,10.84653,1.173572,2.29272,24.99393,0,2.034938,73.99066
"Mcavernosa20752-RA",3.569278,1.407873,2.775195,0,0,0,0,0,0,0,0,0,0,0,0,6.94528,0,0,0,0,0,0,0,0.39444,0,2.964887,5.087488,0,0.428766
"Mcavernosa20753-RA",1.508906,0.476141,9.011791,0,0,0,0,28.79442,32.25428,3.405527,0,0,71.6588,0,0,21.13995,0,0,5.611985,0,0,0,0,0,0,39.10609,0,0,0
"Mcavernosa20754-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20755-RA",0,0,0,0,0,0,0,0,5.30285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20756-RA",0,0,1.463098,0,0,0,0,6.389006,0,0,0,0,0,0,0,0,0,0,0,0,34.38736,0,0,0,0,0,0,0,0
"Mcavernosa20757-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20758-RA",0,70.78809,9.336502,0,0,5.744997,0,9.17332,13.70075,3.375344,0,0,122.8075,0,0,41.57259,0,0,0,0,0,0,0,0,0,3.194463,0,0,0
"Mcavernosa20759-RA",0,65.65729,3.788654,0,0,0,0,0,16.21556,5.870053,298.32,0,71.78469,0,0,22.49296,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20760-RA",0,187.7008,8.716063,0,0,0,0,6.716647,9.404628,6.88463,0,0,50.48621,19.3214,0,42.00608,0,0,0,0,0,0,4.31389,0,0,32.16078,0,0,0
"Mcavernosa20764-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20765-RA",0,0,0.375506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20766-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20767-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20768-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20769-RA",4.733396,37.04228,26.47703,0,11.37965,475.1839,0,7.226186,4.047233,52.41815,0,0,81.88379,0,9.580696,125.7537,0,0,929.5253,0,0,42.45488,122.2204,0,0,36.48787,0,0,171.0371
"Mcavernosa20771-RA",131.9649,24.80801,39.26423,0,0,0,0,0,36.01117,27.03782,0,0,61.48351,0,0,0,0,0,167.0841,0,0,0,0,0,0,27.98786,0,0,0
"Mcavernosa20772-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20773-RA",0,0,0,0,0,0,0,0,7.274985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20774-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20775-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20776-RA",0,9.260707,4.932693,0,0,0,0,0,2.412809,3.05704,0,0,0,0,0,0,0,0,0,0,74.19752,0,0,0,0,10.87635,0,0,0
"Mcavernosa20777-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20779-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20780-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20781-RA",0,0,0.278685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20784-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20785-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20786-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20787-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20788-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20789-RA",2.447061,31.32841,10.38824,42.4419,3.21342,67.68173,0,4.00262,4.483564,34.08418,0,0,30.23722,30.7043,0,42.80918,0,0,0,0,0,38.32232,0,0,1086.804,24.16005,0,0,0
"Mcavernosa20793-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20794-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20795-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20797-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20799-RA",56.69786,42.44013,63.24679,143.7674,44.61223,0,0,56.94549,59.23163,67.79481,0,0,96.85032,9.360681,0,30.96857,0,3.605265,0,272.422,171.6378,70.09889,41.79918,1.507529,0,60.62426,432.6314,270.5499,240.0724
"Mcavernosa20800-RA",0.63747,4.42543,2.042902,0,0,0,0,13.38131,13.62652,0,177.4764,0,0,0,0,19.84673,0,0,0,0,37.97514,0,0,0,0,0,0,0,0
"Mcavernosa20801-RA",11.90914,83.86211,59.89572,42.27681,0,0,8.991604,31.099,49.57398,19.99372,0,0,40.4899,0,0,5.203851,0,0,0,0,0,0,86.04142,0,0,26.24128,0,0,8.433046
"Mcavernosa20802-RA",0,0,0.766607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20803-RA",0,0,0.525051,0,0,0,0,6.878317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20805-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20806-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20807-RA",0,0,1.381659,0,0,0,0,13.57511,0,24.97495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20808-RA",0,6.140963,7.248618,0,14.11237,0,0,25.39088,1.623517,17.55435,0,0,37.87676,87.64864,0,16.56994,0,202.5472,9.897281,0,0,92.82004,35.87707,0,0,23.87333,0,0,74.16332
"Mcavernosa20812-RA",0,3.784856,1.747195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.900244,0,0,0,0,0,0
"Mcavernosa20813-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20814-RA",0,13.47215,23.8418,0,0,0,0,0,32.76279,19.50372,0,0,0,0,0,140.1651,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20816-RA",41.30964,61.91818,33.84848,69.65734,31.94823,0,0,9.85389,22.07582,11.65423,0,0,19.08109,0,13.06458,13.39706,0,0,0,0,0,0,0,0,0,4.289327,0,0,0
"Mcavernosa20818-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20819-RA",0,0,2.482222,0,0,0,0,0,2.276568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20822-RA",0,6.319597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20823-RA",30.53311,15.31691,8.895414,0,13.00923,0,0,1.494007,6.694092,1.884766,0,0,0,0,0,8.937317,0,0,0,0,0,0,0,0,0,5.722908,0,0,0
"Mcavernosa20825-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20826-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20827-RA",0,0,0.407382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20828-RA",0,1.67134,1.543075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20829-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20830-RA",0,0,0.280532,0,0,0,0,0,3.087474,3.76696,0,0,0,0,0,30.97822,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa20831-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
